codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,Busqueda,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),Prof X  (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),especie,Parche,talla,Abundancia,Tiempo,Direccion,Tipo de Censo,CORRECCION DE TALLAS (cm),PESO (gr),FECUNDIDAD (millones de huevos),FECUNDIDAD CORREGIDA (inmaduros=0),Condici—n
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,6,1,n/d,120,,5,n/a,0.2,0.2,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,6,1,n/d,120,,5,n/a,0.2,0.2,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3,
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,7,1,n/d,120,,6,n/a,0.3,0.3
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,8,1,n/d,120,,7,n/a,0.4,0.4
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,8,1,n/d,120,,7,n/a,0.4,0.4
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,8,1,n/d,120,,7,n/a,0.4,0.4
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,8,1,n/d,120,,7,n/a,0.4,0.4
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,8,1,n/d,120,,7,n/a,0.4,0.4
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,8,1,n/d,120,,7,n/a,0.4,0.4
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,8,1,n/d,120,,7,n/a,0.4,0.4
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,8,1,n/d,120,,7,n/a,0.4,0.4
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,9,1,n/d,120,,8,n/a,0.5,0.5
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,9,1,n/d,120,,8,n/a,0.5,0.5
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,9,1,n/d,120,,8,n/a,0.5,0.5
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,9,1,n/d,120,,8,n/a,0.5,0.5
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,9,1,n/d,120,,8,n/a,0.5,0.5
INLADU-180806-RV-1-1-MAM,Roberto Vazquez,8/18/06,2006,10:35,11:28,0:53,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.6,12.6,41.6,12.6,41.6,12.6,n/d,n/d,27.84505,-115.14556,n/d,n/d,n/d,Amarillo,NA,9,1,n/d,120,,8,n/a,0.5,0.5
