codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio en extenso,Zona,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),Direccion,Especie,talla,presence,sexo,OBSERVACIONES
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Semicossyphus pulcher,70,1,M,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Sebastes brevispinis,35,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Sebastes brevispinis,30,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Sebastes brevispinis,30,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Sebastes serranoides,25,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Sebastes serranoides,25,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Embiotoca jacksoni,25,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Embiotoca jacksoni,25,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Sebastes auriculatus,17,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Aulorhynchus flavidus,15,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Aulorhynchus flavidus,15,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Aulorhynchus flavidus,15,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Aulorhynchus flavidus,15,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Aulorhynchus flavidus,15,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Aulorhynchus flavidus,15,1,n/a,
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Aulorhynchus flavidus,15,1,n/a
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Sebastes auriculatus,30,1,n/a
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Sebastes auriculatus,30,1,n/a
ERPUBA-120813-AH-1-1-CP,Arturo Hernandez,8/12/13,2013,10:55,11:10,0:15,1,1,1,1,"Punta Baja, El Rosario, Baja California",2,33.7,10.2,33,10,33.7,10.2,33.3,10.1,29.95519,-115.81548,51.8,11,5,n/a,Paralabrax clathratus,20,1,n/a
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Semicossyphus pulcher,25,1,H
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Semicossyphus pulcher,25,1,H
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Semicossyphus pulcher,30,1,H
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Semicossyphus pulcher,3,1,J
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Semicossyphus pulcher,3,1,J
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Semicossyphus pulcher,45,1,M
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Ophiodon elongatus,40,1,n/a
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Oxyjulius californica,15,1,n/a
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Oxyjulius californica,15,1,n/a
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Oxyjulius californica,15,1,n/a
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Oxyjulius californica,15,1,n/a
ERPUBA-120813-AH-2-2-CP,Arturo Hernandez,8/12/13,2013,12:50,13:05,0:15,1,1,2,2,"Punta Baja, El Rosario, Baja California",2,31,9.4,33.7,10.2,33.7,10.2,32.3,9.8,29.95519,-115.81548,51.8,11,5,n/a,Oxyjulius californica,15,1,n/a
