codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,Busqueda,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),Prof X  (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),Direccion,especie,Parche,talla,Abundancia,Tiempo,Tipo de Censo,CORRECCION DE TALLAS (cm),PESO (gr),FECUNDIDAD (millones de huevos),FECUNDIDAD CORREGIDA (inmaduros=0),Condici—n
PUBL-081012-ER-1-1-MAZ,Erasmo Rochin,10/8/12,2012,10:01,10:33,0:32,2,1,1,1,Punta Blancaprofundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,59.4,18,6.2,14,59.4,13.7,32.8,16,24.65307,112.18046,77.6,24,-,-,Azul,1,18,1,22,,14,n/a,1.8,1.8,
PUBL-081012-ER-1-1-MAZ,Erasmo Rochin,10/8/12,2012,10:01,10:33,0:32,2,1,1,1,Punta Blancaprofundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,59.4,18,6.2,14,59.4,13.7,32.8,16,24.65307,112.18046,77.6,24,-,-,Azul,1,19,2,22,,15,n/a,2,2,
PUBL-081012-CB-1-1-MAZ,Charles Boch,10/8/12,2012,10:02,10:42,0:40,2,1,2,2,Punta Blancaprofundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,49.5,15,6.2,15,49.5,13.7,27.85,15,24.65487,112.1813,77.6,24,6,SE,Azul,1,20,1,17,,15,n/a,2.3,2.3,
PUBL-081012-ER-3-3-MAZ,Ernesto Romero,10/8/12,2012,10:01,10:34,0:33,2,1,3,3,Punta Blancaprofundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,60.06,18.2,6.2,17.1,60.06,13.7,33.13,17.65,24.65252,112.185,77.6,24,6,-,Azul,1,12,1,11,,10,n/a,0.8,0.8,
PUBL-081012-ER-3-3-MAZ,Ernesto Romero,10/8/12,2012,10:01,10:34,0:33,2,1,3,3,Punta Blancaprofundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,60.06,18.2,6.2,17.1,60.06,13.7,33.13,17.65,24.65252,112.185,77.6,24,6,-,Azul,2,18,1,18,,14,n/a,1.8,1.8,
PUBL-081012-ER-3-3-MAZ,Ernesto Romero,10/8/12,2012,10:01,10:34,0:33,2,1,3,3,Punta Blancaprofundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,60.06,18.2,6.2,17.1,60.06,13.7,33.13,17.65,24.65252,112.185,77.6,24,6,-,Azul,3,15,1,27,,12,n/a,1.3,1.3,
PUBL-081012-ER-3-3-MAZ,Ernesto Romero,10/8/12,2012,10:01,10:34,0:33,2,1,3,3,Punta Blancaprofundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,60.06,18.2,6.2,17.1,60.06,13.7,33.13,17.65,24.65252,112.185,77.6,24,6,-,Azul,4,14,1,28,,11,n/a,1.1,1.1,
PUBL-081012-ER-3-3-MAZ,Ernesto Romero,10/8/12,2012,10:01,10:34,0:33,2,1,3,3,Punta Blancaprofundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,60.06,18.2,6.2,17.1,60.06,13.7,33.13,17.65,24.65252,112.185,77.6,24,6,-,Azul,0,0,0,,,1,n/a,0,0,
ELPR-081012-ER-1-1-MAZ,Erasmo Rochin,10/8/12,2012,11:39,12:33,0:54,2,2,1,1,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,13.2,4,6.2,6,13.2,13.7,9.7,5,24.66118,112.16282,77.6,24,-,-,Azul,1,15,1,16,,12,n/a,1.3,1.3,
ELPR-081012-ER-1-1-MAZ,Erasmo Rochin,10/8/12,2012,11:39,12:33,0:54,2,2,1,1,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,13.2,4,6.2,6,13.2,13.7,9.7,5,24.66118,112.16282,77.6,24,-,-,Azul,2,20,1,20,,15,n/a,2.3,2.3,
ELPR-081012-CB-2-2-MAZ,Charles Boch,10/8/12,2012,11:43,12:43,1:00,2,2,2,2,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,36.3,11,6.2,10,36.3,13.7,21.25,10.5,24.66331,112.17284,77.6,24,5,S,Azul,1,16,1,7,,13,n/a,1.4,1.4,
ELPR-081012-CB-2-2-MAZ,Charles Boch,10/8/12,2012,11:43,12:43,1:00,2,2,2,2,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,36.3,11,6.2,10,36.3,13.7,21.25,10.5,24.66331,112.17284,77.6,24,5,S,Azul,1,17,1,7,,13,n/a,1.6,1.6,
ELPR-081012-CB-2-2-MAZ,Charles Boch,10/8/12,2012,11:43,12:43,1:00,2,2,2,2,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,36.3,11,6.2,10,36.3,13.7,21.25,10.5,24.66331,112.17284,77.6,24,5,S,Azul,2,18,1,22,,14,n/a,1.8,1.8,
ELPR-081012-ER-3-3-MAZ,Ernesto Romero,10/8/12,2012,11:00,11:45,0:45,2,2,3,3,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,36.3,11,5.1,10,10.2,13.7,20.7,10.5,24.75997,112.17328,77.6,24,5,-,Azul,1,18,1,4,,14,n/a,1.8,1.8,
ELPR-081012-ER-3-3-MAZ,Ernesto Romero,10/8/12,2012,11:00,11:45,0:45,2,2,3,3,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,36.3,11,5.1,10,10.2,13.7,20.7,10.5,24.75997,112.17328,77.6,24,5,-,Azul,2,14,1,20,,11,n/a,1.1,1.1,
GA-091012-ER-1-1-MAZ,Erasmo Rochin,10/9/12,2012,9:18,9:50,0:32,2,1,1,1,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,39.6,12,5.1,16,10.2,13.7,22.35,14,24.66104,112.18169,78.6,25,9,180,Azul,0,0,0,0,,1,n/a,0,0
GA-091012-CB-2-2-MAZ,Charles Boch,10/9/12,2012,9:15,9:55,0:40,2,1,2,2,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,56.1,17,6.2,16,56.1,13.7,31.15,16.5,24.65883,112.18228,78.6,25,7,180,Azul,1,13,1,9,,10,n/a,1,1
GA-091012-CB-2-2-MAZ,Charles Boch,10/9/12,2012,9:15,9:55,0:40,2,1,2,2,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,56.1,17,6.2,16,56.1,13.7,31.15,16.5,24.65883,112.18228,78.6,25,7,180,Azul,2,19,1,11,,15,n/a,2,2
GA-091012-CB-2-2-MAZ,Charles Boch,10/9/12,2012,9:15,9:55,0:40,2,1,2,2,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,56.1,17,6.2,16,56.1,13.7,31.15,16.5,24.65883,112.18228,78.6,25,7,180,Azul,3,22,1,17,,17,n/a,2.7,2.7
GA-091012-CB-2-2-MAZ,Charles Boch,10/9/12,2012,9:15,9:55,0:40,2,1,2,2,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,56.1,17,6.2,16,56.1,13.7,31.15,16.5,24.65883,112.18228,78.6,25,7,180,Azul,4,22,1,21,,17,n/a,2.7,2.7
GA-091012-CB-2-2-MAZ,Charles Boch,10/9/12,2012,9:15,9:55,0:40,2,1,2,2,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,56.1,17,6.2,16,56.1,13.7,31.15,16.5,24.65883,112.18228,78.6,25,7,180,Azul,5,13,1,23,,10,n/a,1,1
GA-091012-CB-2-2-MAZ,Charles Boch,10/9/12,2012,9:15,9:55,0:40,2,1,2,2,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,56.1,17,6.2,16,56.1,13.7,31.15,16.5,24.65883,112.18228,78.6,25,7,180,Azul,6,18,1,24,,14,n/a,1.8,1.8
GA-091012-ER-3-3-MAZ,Ernesto Romero,10/9/12,2012,9:00,9:44,0:44,2,1,3,3,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,43.89,13.3,6.2,13.1,43.89,13.7,25.05,13.2,24.66245,112.18239,78.6,25,7,-,Azul,1,16,1,18,,13,n/a,1.4,1.4
ELPR-091012-ER-4-4-MAZ,Ernesto Romero,10/9/12,2012,9:00,10:00,10:50,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,24.42,7.4,6.2,7,24.42,13.7,15.31,7.2,24.66282,112.17182,78.6,25,5,-,Azul,1,8,1,1,,7,n/a,0.4,0.4
ELPR-091012-ER-4-4-MAZ,Ernesto Romero,10/9/12,2012,9:00,10:00,10:50,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,24.42,7.4,6.2,7,24.42,13.7,15.31,7.2,24.66282,112.17182,78.6,25,5,-,Azul,1,10,1,1,,8,n/a,0.6,0.6
ELPR-091012-ER-4-4-MAZ,Ernesto Romero,10/9/12,2012,9:00,10:00,10:50,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,24.42,7.4,6.2,7,24.42,13.7,15.31,7.2,24.66282,112.17182,78.6,25,5,-,Azul,2,18,2,5,,14,n/a,1.8,1.8
ELPR-091012-ER-4-4-MAZ,Ernesto Romero,10/9/12,2012,9:00,10:00,10:50,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,24.42,7.4,6.2,7,24.42,13.7,15.31,7.2,24.66282,112.17182,78.6,25,5,-,Azul,3,15,1,20,,12,n/a,1.3,1.3
ELPR-091012-ER-4-4-MAZ,Ernesto Romero,10/9/12,2012,9:00,10:00,10:50,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,24.42,7.4,6.2,7,24.42,13.7,15.31,7.2,24.66282,112.17182,78.6,25,5,-,Azul,3,18,1,20,,14,n/a,1.8,1.8
ELPR-091012-ER-4-4-MAZ,Ernesto Romero,10/9/12,2012,9:00,10:00,10:50,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,24.42,7.4,6.2,7,24.42,13.7,15.31,7.2,24.66282,112.17182,78.6,25,5,-,Azul,4,16,1,47,,13,n/a,1.4,1.4
ELPR-091012-CB-5-5-MAZ,Charles Boch,10/9/12,2012,10:45,11:25,10:50,2,2,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,29.7,9,6.2,10,29.7,13.7,17.95,9.5,24.66001,112.17645,78.6,25,5,180,Azul,1,15,1,2,,12,n/a,1.3,1.3
ELPR-091012-CB-5-5-MAZ,Charles Boch,10/9/12,2012,10:45,11:25,10:50,2,2,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,29.7,9,6.2,10,29.7,13.7,17.95,9.5,24.66001,112.17645,78.6,25,5,180,Azul,2,9,1,6,,8,n/a,0.5,0.5
ELPR-091012-CB-5-5-MAZ,Charles Boch,10/9/12,2012,10:45,11:25,10:50,2,2,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,29.7,9,6.2,10,29.7,13.7,17.95,9.5,24.66001,112.17645,78.6,25,5,180,Azul,3,9,1,12,,8,n/a,0.5,0.5
ELPR-091012-CB-5-5-MAZ,Charles Boch,10/9/12,2012,10:45,11:25,10:50,2,2,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,29.7,9,6.2,10,29.7,13.7,17.95,9.5,24.66001,112.17645,78.6,25,5,180,Azul,4,12,1,15,,10,n/a,0.8,0.8
ELPR-091012-CB-5-5-MAZ,Charles Boch,10/9/12,2012,10:45,11:25,10:50,2,2,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,29.7,9,6.2,10,29.7,13.7,17.95,9.5,24.66001,112.17645,78.6,25,5,180,Azul,5,13,1,22,,10,n/a,1,1
