codigo,observador,fecha,año,tiempo inicio,tiempo final,tiempo total,epoca,no.buceo,no. replica,no. transecto,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),Longitud (W),temperatura (°F),temperatura (°C),visibilidad (m),Direccion,especie,abundancia total,Distancia,Abundancia NO extrapolada,Observaciones
INREBA-280714-UY-1-1-INV,Ulises Yepiz,7/28/14,2014,10:10,10:17,0:07,2,1,1,1,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.19,14.3,48.84,14.8,48.84,14.8,48.015,14.55,27.25753,-115.11524,68,20,6,300,pepino,1,,,
INREBA-280714-UY-1-1-INV,Ulises Yepiz,7/28/14,2014,10:10,10:17,0:07,2,1,1,1,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.19,14.3,48.84,14.8,48.84,14.8,48.015,14.55,27.25753,-115.11524,68,20,6,300,caracol  undosa,50,27,55.55555556,
INREBA-280714-UY-1-1-INV,Ulises Yepiz,7/28/14,2014,10:10,10:17,0:07,2,1,1,1,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.19,14.3,48.84,14.8,48.84,14.8,48.015,14.55,27.25753,-115.11524,68,20,6,300,caracol turbanico,8,,,
INREBA-280714-UY-1-1-INV,Ulises Yepiz,7/28/14,2014,10:10,10:17,0:07,2,1,1,1,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.19,14.3,48.84,14.8,48.84,14.8,48.015,14.55,27.25753,-115.11524,68,20,6,300,lapa china,1,,,
INREBA-280714-UY-1-1-INV,Ulises Yepiz,7/28/14,2014,10:10,10:17,0:07,2,1,1,1,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.19,14.3,48.84,14.8,48.84,14.8,48.015,14.55,27.25753,-115.11524,68,20,6,300,erizo espinudo,2,,,
INREBA-280714-EA-1-2-INV,Esmeralda Albañez,7/28/14,2014,10:50,10:58,0:08,2,1,2,2,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.52,14.4,50.49,15.3,50.49,15.3,49,14.85,27.51753,-115.11524,68,20,6,120,estrella gigante,1,,,
INREBA-280714-EA-1-2-INV,Esmeralda Albañez,7/28/14,2014,10:50,10:58,0:08,2,1,2,2,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.52,14.4,50.49,15.3,50.49,15.3,49,14.85,27.51753,-115.11524,68,20,6,120,caracol  undosa,50,25,60,
INREBA-280714-EA-1-2-INV,Esmeralda Albañez,7/28/14,2014,10:50,10:58,0:08,2,1,2,2,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.52,14.4,50.49,15.3,50.49,15.3,49,14.85,27.51753,-115.11524,68,20,6,120,caracol turbanico,4,,,
INREBA-280714-EA-1-2-INV,Esmeralda Albañez,7/28/14,2014,10:50,10:58,0:08,2,1,2,2,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.52,14.4,50.49,15.3,50.49,15.3,49,14.85,27.51753,-115.11524,68,20,6,120,lapa china,2,,,
INREBA-280714-EA-1-2-INV,Esmeralda Albañez,7/28/14,2014,10:50,10:58,0:08,2,1,2,2,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.52,14.4,50.49,15.3,50.49,15.3,49,14.85,27.51753,-115.11524,68,20,6,120,arbolito café/dorado,3,,,
INREBA-280714-EA-1-2-INV,Esmeralda Albañez,7/28/14,2014,10:50,10:58,0:08,2,1,2,2,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,47.52,14.4,50.49,15.3,50.49,15.3,49,14.85,27.51753,-115.11524,68,20,6,120,erizo espinudo,3,,,
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,Abulon azul,1,,,
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,langosta,8,,,
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,pepino,3,,,
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,caracol  undosa,28,,,
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,caracol turbanico,2
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,lapa china,4
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,almeja roca,2
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,arbolito café/dorado,10
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,arbolitos rojo,5
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,arbolitos,10
INREBA-280714-AH-1-3-INV,Arturo Hernandez,7/28/14,2014,10:40,10:47,0:07,2,1,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.85,14.5,47.85,14.5,47.19,14.3,27.85729,-115.18707,68,20,6,300,erizo espinudo,2
INREBA-280714-SG-1-4-INV,Sulema Garcia ,7/28/14,2014,1:03,1:32,0:29,2,1,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,45.87,13.9,52.47,15.9,52.47,15.9,49.17,14.9,27.85729,-115.10707,68,20,7,120,pepino,8
INREBA-280714-SG-1-4-INV,Sulema Garcia ,7/28/14,2014,1:03,1:32,0:29,2,1,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,45.87,13.9,52.47,15.9,52.47,15.9,49.17,14.9,27.85729,-115.10707,68,20,7,120,caracol  undosa,17
INREBA-280714-SG-1-4-INV,Sulema Garcia ,7/28/14,2014,1:03,1:32,0:29,2,1,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,45.87,13.9,52.47,15.9,52.47,15.9,49.17,14.9,27.85729,-115.10707,68,20,7,120,caracol turbanico,2
INREBA-280714-SG-1-4-INV,Sulema Garcia ,7/28/14,2014,1:03,1:32,0:29,2,1,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,45.87,13.9,52.47,15.9,52.47,15.9,49.17,14.9,27.85729,-115.10707,68,20,7,120,arbolito café/dorado,18
INREBA-280714-EC-1-5-INV,Elsa Cuellar,7/28/14,2014,11:05,11:13,0:08,2,1,5,5,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,57.09,17.3,51.48,15.6,57.09,17.3,54.285,16.45,27.51761,-115.11468,68,20,7.4,90,langosta,2
INREBA-280714-EC-1-5-INV,Elsa Cuellar,7/28/14,2014,11:05,11:13,0:08,2,1,5,5,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,57.09,17.3,51.48,15.6,57.09,17.3,54.285,16.45,27.51761,-115.11468,68,20,7.4,90,caracol  undosa,18
INREBA-280714-EC-1-5-INV,Elsa Cuellar,7/28/14,2014,11:05,11:13,0:08,2,1,5,5,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,57.09,17.3,51.48,15.6,57.09,17.3,54.285,16.45,27.51761,-115.11468,68,20,7.4,90,arbolitos,1
INREBA-280714-EC-1-5-INV,Elsa Cuellar,7/28/14,2014,11:05,11:13,0:08,2,1,5,5,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,57.09,17.3,51.48,15.6,57.09,17.3,54.285,16.45,27.51761,-115.11468,68,20,7.4,90,erizo espinudo,1
INREBA-280714-PE-1-6-INV,Philip Ericsson,7/28/14,2014,11:07,11:17,0:10,2,1,6,6,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,52.8,16,53.79,16.3,53.79,16.3,53.295,16.15,27.5176,-115.11471,68,20,7.4,330,langosta,1
