codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,Busqueda,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),Prof X  (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),Direccion,especie,Parche,talla,Abundancia,Tiempo,Tipo de Censo,CORRECCION DE TALLAS (cm),PESO (gr),FECUNDIDAD (millones de huevos),FECUNDIDAD CORREGIDA (inmaduros=0),Condici—n
PUBLGA-101114-RR-1-1-MAZ,Roguer Romero,11/10/14,2014,2:00,2:32,0:32,2,1,1,1,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,50.82,15.4,6.2,15.7,50.82,13.7,28.51,15.55,24.66355,-112.18248,78.6,25,15,0,Azul,1,23,1,7,,17,n/a,3,3,
PUBLGA-101114-RR-2-2-MAZ,Roguer Romero,11/10/14,2014,12:00,12:32,0:32,2,1,2,2,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,45.21,13.7,6.2,14.4,45.21,14.1,25.71,14.05,24.66257,-112.18263,78.6,25,15,0,Azul,1,24,1,31,,18,n/a,3.3,3.3,
PUBLEP-101114-ER-4-4-MAZ,Ernesto Romero,11/11/14,2014,1:00,1:35,0:35,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,18.81,5.7,6.2,5.4,18.81,5.6,12.51,5.55,24.66208,-112.17169,78.6,25,6,-,Azul,1,16,1,16,,13,n/a,1.4,1.4,
PUBLEP-101114-ER-4-4-MAZ,Ernesto Romero,11/11/14,2014,1:00,1:35,0:35,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,18.81,5.7,6.2,5.4,18.81,5.6,12.51,5.55,24.66208,-112.17169,78.6,25,6,-,Azul,2,12,1,19,,10,n/a,0.8,0.8,
PUBLEP-101114-ER-4-4-MAZ,Ernesto Romero,11/11/14,2014,1:00,1:35,0:35,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,18.81,5.7,6.2,5.4,18.81,5.6,12.51,5.55,24.66208,-112.17169,78.6,25,6,-,Azul,3,8,1,21,,7,,0.4,0.4,
PUBLEP-101114-ER-4-4-MAZ,Ernesto Romero,11/11/14,2014,1:00,1:35,0:35,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,18.81,5.7,6.2,5.4,18.81,5.6,12.51,5.55,24.66208,-112.17169,78.6,25,6,-,Azul,4,9,1,28,,,,,,
PUBLEP-101114-ER-4-4-MAZ,Ernesto Romero,11/11/14,2014,1:00,1:35,0:35,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,18.81,5.7,6.2,5.4,18.81,5.6,12.51,5.55,24.66208,-112.17169,78.6,25,6,-,Azul,5,19,1,35,,15,,2,2,
PUBLGA-101114-ER-3-3-MAZ,Ernesto Romero,11/11/14,2014,13:00,13:43,0:43,2,2,3,3,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.85,14.5,6.2,10.4,47.85,12.5,27.03,12.45,24.66331,-112.17284,78.6,25,9,-,Azul,1,18,1,15,,14,n/a,1.8,1.8,
PUBLGA-101114-ER-3-3-MAZ,Ernesto Romero,11/11/14,2014,13:00,13:43,0:43,2,2,3,3,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.85,14.5,6.2,10.4,47.85,12.5,27.03,12.45,24.66331,-112.17284,78.6,25,9,-,Azul,2,16,1,18,,13,n/a,1.4,1.4,
PUBLGA-101114-ER-3-3-MAZ,Ernesto Romero,11/11/14,2014,13:00,13:43,0:43,2,2,3,3,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.85,14.5,6.2,10.4,47.85,12.5,27.03,12.45,24.66331,-112.17284,78.6,25,9,-,Azul,3,18,1,25,,14,n/a,1.8,1.8,
PUBLGA-101114-ER-3-3-MAZ,Ernesto Romero,11/11/14,2014,13:00,13:43,0:43,2,2,3,3,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.85,14.5,6.2,10.4,47.85,12.5,27.03,12.45,24.66331,-112.17284,78.6,25,9,-,Azul,4,17,1,32,,13,n/a,1.6,1.6,
PUBLGA-101114-ER-3-3-MAZ,Ernesto Romero,11/11/14,2014,13:00,13:43,0:43,2,2,3,3,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.85,14.5,6.2,10.4,47.85,12.5,27.03,12.45,24.66331,-112.17284,78.6,25,9,-,Azul,5,15,1,34,,12,n/a,1.3,1.3,
PUBLGA-101114-ER-3-3-MAZ,Ernesto Romero,11/11/14,2014,13:00,13:43,0:43,2,2,3,3,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.85,14.5,6.2,10.4,47.85,12.5,27.03,12.45,24.66331,-112.17284,78.6,25,9,-,Azul,5,19,1,34,,15,n/a,2,2,
PUBLGA-101114-ER-3-3-MAZ,Ernesto Romero,11/11/14,2014,13:00,13:43,0:43,2,2,3,3,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.85,14.5,6.2,10.4,47.85,12.5,27.03,12.45,24.66331,-112.17284,78.6,25,9,-,Azul,5,20,1,34,,15,n/a,2.3,2.3,
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,1,16,1,1,,13,n/a,1.4,1.4,
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,2,19,1,3,,15,n/a,2,2
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,3,15,1,5,,12,n/a,1.3,1.3
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,4,20,1,9,,15,n/a,2.3,2.3
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,5,16,1,12,,13,n/a,1.4,1.4
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,6,20,1,14,,15,n/a,2.3,2.3
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,7,17,1,18,,13,n/a,1.6,1.6
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,8,16,1,19,,13,n/a,1.4,1.4
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,9,17,2,23,,13,n/a,1.6,1.6
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,10,19,1,32,,15,n/a,2,2
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,11,20,1,34,,15,n/a,2.3,2.3
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,12,17,1,35,,13,n/a,1.6,1.6
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,13,19,1,37,,15,n/a,2,2
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,14,18,1,38,,14,n/a,1.8,1.8
PUBLEP-101114-ER-5-5-MAZ,Ernesto Romero,11/10/14,2014,13:00,13:43,0:43,2,1,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,29.7,9,6.2,9,29.7,9,17.95,9,24.65971,-112.17742,78.6,25,10,-,Azul,15,16,1,41,,13,n/a,1.4,1.4
PUBLGA-101114-ER-6-6-MAZ,Ernesto Romero,11/10/14,2014,12:00,12:37,0:37,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,51.48,15.6,6.2,12.1,51.48,13.9,28.84,13.85,24.68169,-112.18153,78.6,25,10,-,Azul,1,14,1,18,,11,n/a,1.1,1.1
PUBLGA-101114-ER-6-6-MAZ,Ernesto Romero,11/10/14,2014,12:00,12:37,0:37,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,51.48,15.6,6.2,12.1,51.48,13.9,28.84,13.85,24.68169,-112.18153,78.6,25,10,-,Azul,1,18,1,22,,14,n/a,1.8,1.8
PUBLSO-111114-RR-1-1-MAZ,Roguer Romero,11/11/14,2014,14:55,15:33,0:38,2,1,1,1,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,28.71,8.7,20.2,6.1,28.71,7.4,24.45,7.41,24.6523,-112.17632,78.6,25,10,0,Azul,1,11,1,2,,9,n/a,0.7,0.7
