codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,Busqueda,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),Prof X  (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),Direccion,especie,Parche,talla,Abundancia,Tiempo,Tipo de Censo,CORRECCION DE TALLAS (cm),PESO (gr),FECUNDIDAD (millones de huevos),FECUNDIDAD CORREGIDA (inmaduros=0),Condici—n
INREBA-280714-RV-1-1-AB,Roberto Vazquez,7/28/14,2014,10:24,11:02,0:38,2,1,1,1,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,44.6,13.5,53.1,16.1,53.1,16.1,48.8,14.8,27.85806,-115.18693,68,20,6,240,Azul,N/A,,,,,,,,,
INREBA-280714-JF-1-2-AB,Jesus Flores,7/28/14,2014,10:52,11:25,0:33,2,1,2,2,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,44.6,13.5,49.8,15.1,49.8,15.1,47.2,14.3,27.51753,-115.11524,68,20,7,120,Azul,N/A,,,,,,,,,
INREBA-280714-RV-2-3-AB,Roberto Vazquez,7/28/14,2014,12:02,12:41,0:39,2,2,3,3,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,44.6,13.5,48.5,14.7,48.5,14.7,46.5,14.1,27.85922,-115.18463,68,20,4,150,Azul,N/A,,,,,,,,,
INREBA-280714-JF-2-4-AB,Jesus Flores,7/28/14,2014,12:37,13:15,0:38,2,2,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,27.4,8.3,32,9.7,32,9.7,29.7,9,27.51871,-115.1125,68,20,7,0,Azul,1,16,1,13,,,,,,
INREBA-280714-JF-2-4-AB,Jesus Flores,7/28/14,2014,12:37,13:15,0:38,2,2,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,27.4,8.3,32,9.7,32,9.7,29.7,9,27.51871,-115.1125,68,20,7,0,Azul,1,18,2,13,,,,,,
INREBA-280714-JF-2-4-AB,Jesus Flores,7/28/14,2014,12:37,13:15,0:38,2,2,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,27.4,8.3,32,9.7,32,9.7,29.7,9,27.51871,-115.1125,68,20,7,0,Azul,1,22,1,13,,,,,,
INREBA-280714-JF-2-4-AB,Jesus Flores,7/28/14,2014,12:37,13:15,0:38,2,2,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,27.4,8.3,32,9.7,32,9.7,29.7,9,27.51871,-115.1125,68,20,7,0,Azul,1,24,1,13,,,,,,
INREBA-280714-JF-2-4-AB,Jesus Flores,7/28/14,2014,12:37,13:15,0:38,2,2,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,27.4,8.3,32,9.7,32,9.7,29.7,9,27.51871,-115.1125,68,20,7,0,Azul,2,19,1,19,,,,,,
INREBA-280714-JF-2-4-AB,Jesus Flores,7/28/14,2014,12:37,13:15,0:38,2,2,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,27.4,8.3,32,9.7,32,9.7,29.7,9,27.51871,-115.1125,68,20,7,0,Azul,3,25,1,23,,,,,,
INREBA-280714-JF-2-4-AB,Jesus Flores,7/28/14,2014,12:37,13:15,0:38,2,2,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,27.4,8.3,32,9.7,32,9.7,29.7,9,27.51871,-115.1125,68,20,7,0,Azul,4,14,1,35,,,,,,
INREBA-280714-JF-2-4-AB,Jesus Flores,7/28/14,2014,12:37,13:15,0:38,2,2,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,27.4,8.3,32,9.7,32,9.7,29.7,9,27.51871,-115.1125,68,20,7,0,Azul,4,18,1,35,,,,,,
INREBA-280714-JF-2-4-AB,Jesus Flores,7/28/14,2014,12:37,13:15,0:38,2,2,4,4,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,27.4,8.3,32,9.7,32,9.7,29.7,9,27.51871,-115.1125,68,20,7,0,Azul,4,22,1,35,,,,,,
INREBA-020814-RV-3-5-AB,Roberto Vazquez,8/2/14,2014,10:33,12:25,1:52,2,3,5,5,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,30.03,9.1,21.45,6.5,30.03,9.1,25.74,7.8,27.8648,-115.18668,71.6,22,5,240,Azul,1,16,1,6,,,,,,
INREBA-020814-RV-3-5-AB,Roberto Vazquez,8/2/14,2014,10:33,12:25,1:52,2,3,5,5,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,30.03,9.1,21.45,6.5,30.03,9.1,25.74,7.8,27.8648,-115.18668,71.6,22,5,240,Azul,1,19,1,6,,,,,,
INREBA-020814-RV-3-5-AB,Roberto Vazquez,8/2/14,2014,10:33,12:25,1:52,2,3,5,5,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,30.03,9.1,21.45,6.5,30.03,9.1,25.74,7.8,27.8648,-115.18668,71.6,22,5,240,Azul,1,22,2,6,,,,,,
INREBA-020814-RV-3-5-AB,Roberto Vazquez,8/2/14,2014,10:33,12:25,1:52,2,3,5,5,Babencho,"Reventadora de Babencho, Isla Natividad Baja California Sur",2,30.03,9.1,21.45,6.5,30.03,9.1,25.74,7.8,27.8648,-115.18668,71.6,22,5,240,Azul,2,20,1,27
INLADU-290714-RV-1-1-AB,Roberto Vazquez,7/29/14,2014,10:24,11:05,0:41,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,51.5,15.6,53.5,16.2,53.5,16.2,52.5,15.9,27.84868,-115.1433,62.6,17,9,330,Azul,N/A,,,
INLADU-290714-JF-1-2-AB,Jesus Flores,7/29/14,2014,10:58,11:25,0:27,2,1,2,2,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,60.4,18.3,62.4,18.9,62.4,18.9,61.4,18.6,27.85021,-115.14198,62.6,17,8,150,Azul,N/A,,,
INLADU-290714-RV-2-3-AB,Roberto Vazquez,7/29/14,2014,12:07,12:53,0:46,2,2,3,3,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,40.6,12.3,28.7,8.7,40.6,12.3,34.7,10.5,27.84437,-115.14117,71.6,22,7,210,Azul,1,21,1,5
INLADU-290714-RV-2-3-AB,Roberto Vazquez,7/29/14,2014,12:07,12:53,0:46,2,2,3,3,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,40.6,12.3,28.7,8.7,40.6,12.3,34.7,10.5,27.84437,-115.14117,71.6,22,7,210,Azul,2,20,1,22
INLADU-290714-RV-2-3-AB,Roberto Vazquez,7/29/14,2014,12:07,12:53,0:46,2,2,3,3,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,40.6,12.3,28.7,8.7,40.6,12.3,34.7,10.5,27.84437,-115.14117,71.6,22,7,210,Azul,2,24,1,22
INLADU-290714-JF-2-4-AB,Jesus Flores,7/29/14,2014,12:45,13:23,0:38,2,2,4,4,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,36.6,11.1,34,10.3,36.6,11.1,35.3,10.7,27.84389,-115.14389,71.6,22,8,40,Azul,N/A,,,
INLAGU-300714-RV-1-1-AB,Roberto Vazquez,7/30/14,2014,10:35,11:29,0:54,2,1,1,1,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,43.6,13.2,44.6,13.5,44.6,13.5,44.1,13.35,27.88068,-115.27416,73.4,23,7,120,Azul,N/A,,,
INLAGU-300714-JF-1-2-AB,Jesus Flores,7/30/14,2014,10:56,11:27,0:31,2,1,2,2,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,66,20,60.7,18.4,66,20,63.4,19.2,27.88418,-115.17648,66.2,19,9,90,Azul,N/A,,,
INLAGU-300714-RV-2-3-AB,Roberto Vazquez,7/30/14,2014,12:30,13:19,0:49,2,2,3,3,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,30.4,9.2,30.4,9.2,30.4,9.2,30.4,9.2,27.87668,-115.17154,68,20,8,30,Azul,N/A,,,
INLAGU-300714-JF-2-4-AB,Jesus Flores,7/30/14,2014,12:56,13:40,0:44,2,2,4,4,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,36,10.9,36.3,11,36.3,11,36.1,10.95,27.88167,-115.17487,66.2,19,9,120,Azul,N/A,,,
INLAGU-020814-JF-3-5-AB,Jesus Flores,8/2/14,2014,12:21,13:06,0:45,2,3,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,16.17,4.9,17.16,5.2,17.16,5.2,16.665,5.05,27.87688,-115.17558,68,20,12,90,Azul,1,21,1,23
INLAGU-020814-JF-3-5-AB,Jesus Flores,8/2/14,2014,12:21,13:06,0:45,2,3,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,16.17,4.9,17.16,5.2,17.16,5.2,16.665,5.05,27.87688,-115.17558,68,20,12,90,Azul,1,24,1,23
INLAGU-020814-JF-3-5-AB,Jesus Flores,8/2/14,2014,12:21,13:06,0:45,2,3,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,16.17,4.9,17.16,5.2,17.16,5.2,16.665,5.05,27.87688,-115.17558,68,20,12,90,Azul,2,22,1,34
INLAGU-020814-JF-3-5-AB,Jesus Flores,8/2/14,2014,12:21,13:06,0:45,2,3,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,16.17,4.9,17.16,5.2,17.16,5.2,16.665,5.05,27.87688,-115.17558,68,20,12,90,Azul,3,21,1,41
INPUPI-310714-RV-1-1-AB,Roberto Vazquez,7/31/14,2014,10:15,11:05,0:50,2,1,1,1,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,41.3,12.5,42.9,13,42.9,13,42.1,12.75,27.88901,-115.19274,68,20,7,270,Azul,N/A,,,
INPUPI-310714-JF-1-2-AB,Jesus Flores,7/31/14,2014,10:41,11:05,0:24,2,1,2,2,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,75.2,22.8,78.5,23.8,78.5,23.8,76.9,23.3,27.89311,-115.18843,68,20,10,60,Azul,N/A,,,
